Date,Country,Export,Category
2020 Mar,Chile(Thousand Dollars),6774,Import
2020 Mar,Canada(Thousand Dollars),228461,Import
2020 Mar,Cambodia(Thousand Dollars),162348,Import
2020 Mar,Brunei Darussalam(Thousand Dollars),70923,Import
2020 Mar,Brazil(Thousand Dollars),310852,Import
2020 Mar,Bermuda(Thousand Dollars),0,Import
2020 Mar,Belgium(Thousand Dollars),136150,Import
2020 Mar,Bangladesh(Thousand Dollars),27294,Import
2020 Mar,Bahrain(Thousand Dollars),2924,Import
2020 Mar,Bahamas(Thousand Dollars),8,Import
2020 Mar,Austria(Thousand Dollars),74845,Import
2020 Mar,Australia(Thousand Dollars),743553,Import
2020 Mar,Asia(Million Dollars),26783.6,Import
2020 Mar,Argentina(Thousand Dollars),16477,Import
2020 Mar,Anguilla(Thousand Dollars),1,Import
2020 Mar,America(Million Dollars),5910.8,Import
2020 Mar,Africa(Million Dollars),559.4,Import
2020 Mar,Afghanistan(Thousand Dollars),6,Import
2020 May,Yemen(Thousand Dollars),306,Import
2020 May,Yemen Democratic(Thousand Dollars),0,Import
2020 May,Wallis & Fatuna Islands(Thousand Dollars),0,Import
2020 May,"Vietnam, Socialist Republic Of(Thousand Dollars)",337519,Import
2020 May,Venezuela(Thousand Dollars),87,Import
2020 May,Uruguay(Thousand Dollars),1334,Import
2020 May,United States(Thousand Dollars),3554966,Import
2020 May,United Kingdom(Thousand Dollars),1104023,Import
2020 May,United Arab Emirates(Thousand Dollars),453294,Import
2020 May,Tuvalu(Thousand Dollars),0,Import
2020 May,Trinidad & Tobago(Thousand Dollars),41,Import
2020 May,Total Merchandise Imports(Thousand Dollars),31458238,Import
2020 May,Thailand(Thousand Dollars),995812,Import
2020 May,Taiwan(Thousand Dollars),3711610,Import
2020 May,Syrian Arab Republic(Thousand Dollars),0,Import
2020 May,Switzerland(Thousand Dollars),446190,Import
2020 May,Sweden(Thousand Dollars),116142,Import
2020 May,St Vincent & The Grenadines(Thousand Dollars),0,Import
2020 May,Sri Lanka(Thousand Dollars),9588,Import
2020 May,Spain(Thousand Dollars),111422,Import
2020 May,South Sudan(Thousand Dollars),0,Import
2020 May,Solomon Islands(Thousand Dollars),1,Import
2020 May,Slovenia(Thousand Dollars),8059,Import
2020 May,Slovak Republic (Slovakia)(Thousand Dollars),7101,Import
2020 May,Saudi Arabia(Thousand Dollars),425003,Import
2020 May,Republic Of Korea(Thousand Dollars),1285241,Import
2020 May,Qatar(Thousand Dollars),263401,Import
2020 May,Puerto Rico(Thousand Dollars),8257,Import
2020 May,Portugal(Thousand Dollars),28262,Import
2020 May,Poland(Thousand Dollars),35833,Import
2020 May,Philippines(Thousand Dollars),733533,Import
2020 May,Peru(Thousand Dollars),981,Import
2020 May,Paraguay(Thousand Dollars),47,Import
2020 May,Papua New Guinea(Thousand Dollars),21622,Import
2020 May,Panama(Thousand Dollars),1300,Import
2020 May,Palau(Thousand Dollars),0,Import
2020 May,Pakistan(Thousand Dollars),3489,Import
2020 May,Other Countries In Oceania(Thousand Dollars),714,Import
2020 May,Other Countries In America(Thousand Dollars),19064,Import
2020 May,Oman(Thousand Dollars),2214,Import
2020 May,Oceania(Million Dollars),441.8,Import
2020 May,Norway(Thousand Dollars),66717,Import
2020 May,Norfolk Island(Thousand Dollars),0,Import
2020 May,Niue(Thousand Dollars),0,Import
2020 May,New Zealand(Thousand Dollars),91166,Import
2020 May,New Caledonia(Thousand Dollars),4,Import
2020 May,Netherlands(Thousand Dollars),255200,Import
2020 May,Netherlands Antilles(Thousand Dollars),26,Import
2020 May,Nepal(Thousand Dollars),5,Import
2020 May,Nauru(Thousand Dollars),0,Import
2020 May,Myanmar(Thousand Dollars),7736,Import
2020 May,Micronesia(Thousand Dollars),2,Import
2020 May,Mexico(Thousand Dollars),213546,Import
2020 May,Malta(Thousand Dollars),15044,Import
2020 May,"Maldives, Republic Of(Thousand Dollars)",0,Import
2020 May,Malaysia(Thousand Dollars),4002175,Import
2020 May,Mainland China(Thousand Dollars),4843684,Import
2020 May,Macau(Thousand Dollars),592,Import
2020 May,Luxembourg(Thousand Dollars),3436,Import
2020 May,Lithuania(Thousand Dollars),10014,Import
2020 May,Liechtenstein(Thousand Dollars),2349,Import
2020 May,Lebanon(Thousand Dollars),214,Import
2020 May,Latvia(Thousand Dollars),1185,Import
2020 May,Laos People's Democratic Republic(Thousand Dollars),311,Import
2020 May,Kuwait(Thousand Dollars),159144,Import
2020 May,Kiribati(Thousand Dollars),0,Import
2020 May,Jordan(Thousand Dollars),1171,Import
2020 May,Japan(Thousand Dollars),1785072,Import
2020 May,Jamaica(Thousand Dollars),74,Import
2020 May,Italy(Thousand Dollars),295412,Import
2020 May,Israel(Thousand Dollars),60180,Import
2020 May,Ireland(Thousand Dollars),93891,Import
2020 May,Iran (Islamic Republic Of)(Thousand Dollars),293,Import
2020 May,Indonesia(Thousand Dollars),1226045,Import
2020 May,India(Thousand Dollars),436296,Import
2020 May,Hungary(Thousand Dollars),21876,Import
2020 May,Hong Kong(Thousand Dollars),170672,Import
2020 May,Honduras(Thousand Dollars),277,Import
2020 May,Guatemala(Thousand Dollars),1487,Import
2020 May,Guam(Thousand Dollars),28,Import
2020 May,Grenada(Thousand Dollars),0,Import
2020 May,Greece(Thousand Dollars),11181,Import
2020 May,"Germany, Federal Republic Of(Thousand Dollars)",892172,Import
2020 May,"Germany, Democratic Republic Of(Thousand Dollars)",0,Import
2020 May,French Southern Territories(Thousand Dollars),0,Import
2020 May,French Polynesia(Thousand Dollars),16,Import
2020 May,French Guiana(Thousand Dollars),9,Import
2020 May,France(Thousand Dollars),690063,Import
2020 May,Finland(Thousand Dollars),31694,Import
2020 May,Fiji(Thousand Dollars),30,Import
2020 May,European Union(Million Dollars),2910.1,Import
2020 May,Europe(Million Dollars),4629,Import
2020 May,Estonia(Thousand Dollars),1931,Import
2020 May,Ecuador(Thousand Dollars),1565,Import
2020 May,Denmark(Thousand Dollars),65305,Import
2020 May,Democratic People's Republic Of Korea(Thousand Dollars),0,Import
2020 May,Czech Republic(Thousand Dollars),60816,Import
2020 May,Cyprus(Thousand Dollars),3772,Import
2020 May,Cook Islands(Thousand Dollars),0,Import
2020 May,Commonwealth Of Independent States(Thousand Dollars),95398,Import
2020 May,Colombia(Thousand Dollars),8573,Import
2020 May,Cocos (Keeling) Islands(Thousand Dollars),39,Import
2020 May,Chile(Thousand Dollars),4981,Import
2020 May,Canada(Thousand Dollars),148801,Import
2020 May,Cambodia(Thousand Dollars),661600,Import
2020 May,Brunei Darussalam(Thousand Dollars),49763,Import
2020 May,Brazil(Thousand Dollars),288817,Import
2020 May,Bermuda(Thousand Dollars),0,Import
2020 May,Belgium(Thousand Dollars),77945,Import
2020 May,Bangladesh(Thousand Dollars),3725,Import
2020 May,Bahrain(Thousand Dollars),12630,Import
2020 May,Bahamas(Thousand Dollars),1,Import
2020 May,Austria(Thousand Dollars),55455,Import
2020 May,Australia(Thousand Dollars),328456,Import
2020 May,Asia(Million Dollars),21718.9,Import
2020 May,Argentina(Thousand Dollars),5059,Import
2020 May,Anguilla(Thousand Dollars),3,Import
2020 May,America(Million Dollars),4259,Import
2020 May,Africa(Million Dollars),409.6,Import
2020 May,Afghanistan(Thousand Dollars),15,Import
2020 Nov,Yemen(Thousand Dollars),292,Import
2020 Nov,Yemen Democratic(Thousand Dollars),0,Import
2020 Nov,Wallis & Fatuna Islands(Thousand Dollars),55,Import
2020 Nov,"Vietnam, Socialist Republic Of(Thousand Dollars)",452676,Import
2020 Nov,Venezuela(Thousand Dollars),70,Import
2020 Nov,Uruguay(Thousand Dollars),996,Import
2020 Nov,United States(Thousand Dollars),3535956,Import
2020 Nov,United Kingdom(Thousand Dollars),635420,Import
2020 Nov,United Arab Emirates(Thousand Dollars),374463,Import
2020 Nov,Tuvalu(Thousand Dollars),0,Import
2020 Nov,Trinidad & Tobago(Thousand Dollars),11,Import
2020 Nov,Total Merchandise Imports(Thousand Dollars),38477878,Import
2020 Nov,Thailand(Thousand Dollars),741260,Import
2020 Nov,Taiwan(Thousand Dollars),4524369,Import
2020 Nov,Syrian Arab Republic(Thousand Dollars),0,Import
2020 Nov,Switzerland(Thousand Dollars),798242,Import
2020 Nov,Sweden(Thousand Dollars),111295,Import
2020 Nov,St Vincent & The Grenadines(Thousand Dollars),0,Import
2020 Nov,Sri Lanka(Thousand Dollars),6557,Import
2020 Nov,Spain(Thousand Dollars),102382,Import
2020 Nov,South Sudan(Thousand Dollars),88,Import
2020 Nov,Solomon Islands(Thousand Dollars),0,Import
2020 Nov,Slovenia(Thousand Dollars),4560,Import
2020 Nov,Slovak Republic (Slovakia)(Thousand Dollars),8318,Import
2020 Nov,Saudi Arabia(Thousand Dollars),499098,Import
2020 Nov,Republic Of Korea(Thousand Dollars),1825903,Import
2020 Nov,Qatar(Thousand Dollars),367074,Import
2020 Nov,Puerto Rico(Thousand Dollars),8948,Import
2020 Nov,Portugal(Thousand Dollars),32639,Import
2020 Nov,Poland(Thousand Dollars),53148,Import
2020 Nov,Philippines(Thousand Dollars),785946,Import
2020 Nov,Peru(Thousand Dollars),5008,Import
2020 Nov,Paraguay(Thousand Dollars),66,Import
2020 Nov,Papua New Guinea(Thousand Dollars),2904,Import
2020 Nov,Panama(Thousand Dollars),2139,Import
2020 Nov,Palau(Thousand Dollars),0,Import
2020 Nov,Pakistan(Thousand Dollars),4441,Import
2020 Nov,Other Countries In Oceania(Thousand Dollars),6415,Import
2020 Nov,Other Countries In America(Thousand Dollars),35781,Import
2020 Nov,Oman(Thousand Dollars),17440,Import
2020 Nov,Oceania(Million Dollars),1412.8,Import
2020 Nov,Norway(Thousand Dollars),54431,Import
2020 Nov,Norfolk Island(Thousand Dollars),0,Import
2020 Nov,Niue(Thousand Dollars),2,Import
2020 Nov,New Zealand(Thousand Dollars),123931,Import
2020 Nov,New Caledonia(Thousand Dollars),156,Import
2020 Nov,Netherlands(Thousand Dollars),296798,Import
2020 Nov,Netherlands Antilles(Thousand Dollars),18,Import
2020 Nov,Nepal(Thousand Dollars),106,Import
2020 Nov,Nauru(Thousand Dollars),7,Import
2020 Nov,Myanmar(Thousand Dollars),10764,Import
2020 Nov,Micronesia(Thousand Dollars),0,Import
2020 Nov,Mexico(Thousand Dollars),356379,Import
2020 Nov,Malta(Thousand Dollars),14927,Import
2020 Nov,"Maldives, Republic Of(Thousand Dollars)",24,Import
2020 Nov,Malaysia(Thousand Dollars),4918769,Import
2020 Nov,Mainland China(Thousand Dollars),6280686,Import
2020 Nov,Macau(Thousand Dollars),910,Import
2020 Nov,Luxembourg(Thousand Dollars),3758,Import
2020 Nov,Lithuania(Thousand Dollars),12180,Import
2020 Nov,Liechtenstein(Thousand Dollars),2345,Import
2020 Nov,Lebanon(Thousand Dollars),288,Import
2020 Nov,Latvia(Thousand Dollars),2216,Import
2020 Nov,Laos People's Democratic Republic(Thousand Dollars),384,Import
2020 Nov,Kuwait(Thousand Dollars),136458,Import
2020 Nov,Kiribati(Thousand Dollars),1,Import
2020 Nov,Jordan(Thousand Dollars),4367,Import
2020 Nov,Japan(Thousand Dollars),1996097,Import
2020 Nov,Jamaica(Thousand Dollars),13,Import
2020 Nov,Italy(Thousand Dollars),476816,Import
2020 Nov,Israel(Thousand Dollars),66810,Import
2020 Nov,Ireland(Thousand Dollars),252154,Import
2020 Nov,Iran (Islamic Republic Of)(Thousand Dollars),238,Import
2020 Nov,Indonesia(Thousand Dollars),1369285,Import
2020 Nov,India(Thousand Dollars),589695,Import
2020 Nov,Hungary(Thousand Dollars),43674,Import
2020 Nov,Hong Kong(Thousand Dollars),450648,Import
2020 Nov,Honduras(Thousand Dollars),149,Import
2020 Nov,Guatemala(Thousand Dollars),1812,Import
2020 Nov,Guam(Thousand Dollars),28,Import
2020 Nov,Grenada(Thousand Dollars),0,Import
2020 Nov,Greece(Thousand Dollars),10423,Import
2020 Nov,"Germany, Federal Republic Of(Thousand Dollars)",978208,Import
2020 Nov,"Germany, Democratic Republic Of(Thousand Dollars)",0,Import
2020 Nov,French Southern Territories(Thousand Dollars),5,Import
2020 Nov,French Polynesia(Thousand Dollars),432,Import
2020 Nov,French Guiana(Thousand Dollars),0,Import
2020 Nov,France(Thousand Dollars),1498854,Import
2020 Nov,Finland(Thousand Dollars),35730,Import
2020 Nov,Fiji(Thousand Dollars),453,Import
2020 Nov,European Union(Million Dollars),4373.3,Import
2020 Nov,Europe(Million Dollars),6133.5,Import
2020 Nov,Estonia(Thousand Dollars),3652,Import
2020 Nov,Ecuador(Thousand Dollars),5098,Import
2020 Nov,Denmark(Thousand Dollars),45010,Import
2020 Nov,Democratic People's Republic Of Korea(Thousand Dollars),0,Import
2020 Nov,Czech Republic(Thousand Dollars),89800,Import
2020 Nov,Cyprus(Thousand Dollars),1292,Import
2020 Nov,Cook Islands(Thousand Dollars),0,Import
2020 Nov,Commonwealth Of Independent States(Thousand Dollars),266754,Import
2020 Nov,Colombia(Thousand Dollars),5337,Import
2020 Nov,Cocos (Keeling) Islands(Thousand Dollars),0,Import
2020 Nov,Chile(Thousand Dollars),4778,Import
2020 Nov,Canada(Thousand Dollars),140967,Import
2020 Nov,Cambodia(Thousand Dollars),47185,Import
2020 Nov,Brunei Darussalam(Thousand Dollars),26766,Import
2020 Nov,Brazil(Thousand Dollars),302065,Import
2020 Nov,Bermuda(Thousand Dollars),5,Import
2020 Nov,Belgium(Thousand Dollars),209539,Import
2020 Nov,Bangladesh(Thousand Dollars),14127,Import
2020 Nov,Bahrain(Thousand Dollars),13810,Import
2020 Nov,Bahamas(Thousand Dollars),152881,Import
2020 Nov,Austria(Thousand Dollars),65703,Import
2020 Nov,Australia(Thousand Dollars),1279412,Import
2020 Nov,Asia(Million Dollars),25844.9,Import
2020 Nov,Argentina(Thousand Dollars),29741,Import
2020 Nov,Anguilla(Thousand Dollars),0,Import
2020 Nov,America(Million Dollars),4588.2,Import
2020 Nov,Africa(Million Dollars),498.6,Import
2020 Nov,Afghanistan(Thousand Dollars),18,Import
2020 Oct,Yemen(Thousand Dollars),2194,Import
2020 Oct,Yemen Democratic(Thousand Dollars),0,Import
2020 Oct,Wallis & Fatuna Islands(Thousand Dollars),0,Import
2020 Oct,"Vietnam, Socialist Republic Of(Thousand Dollars)",461096,Import
2020 Oct,Venezuela(Thousand Dollars),7,Import
2020 Oct,Uruguay(Thousand Dollars),544,Import
2020 Oct,United States(Thousand Dollars),4161758,Import
2020 Oct,United Kingdom(Thousand Dollars),802840,Import
2020 Oct,United Arab Emirates(Thousand Dollars),666893,Import
2020 Oct,Tuvalu(Thousand Dollars),0,Import
2020 Oct,Trinidad & Tobago(Thousand Dollars),10,Import
2020 Oct,Total Merchandise Imports(Thousand Dollars),38173829,Import
2020 Oct,Thailand(Thousand Dollars),906194,Import
2020 Oct,Taiwan(Thousand Dollars),4501984,Import
2020 Oct,Syrian Arab Republic(Thousand Dollars),0,Import
2020 Oct,Switzerland(Thousand Dollars),597361,Import
2020 Oct,Sweden(Thousand Dollars),134101,Import
2020 Oct,St Vincent & The Grenadines(Thousand Dollars),2,Import
2020 Oct,Sri Lanka(Thousand Dollars),8767,Import
2020 Oct,Spain(Thousand Dollars),108532,Import
2020 Oct,South Sudan(Thousand Dollars),0,Import
2020 Oct,Solomon Islands(Thousand Dollars),69,Import
2020 Oct,Slovenia(Thousand Dollars),4601,Import
2020 Oct,Slovak Republic (Slovakia)(Thousand Dollars),8711,Import
2020 Oct,Saudi Arabia(Thousand Dollars),476869,Import
2020 Oct,Republic Of Korea(Thousand Dollars),1863340,Import
2020 Oct,Qatar(Thousand Dollars),255004,Import
2020 Oct,Puerto Rico(Thousand Dollars),18630,Import
2020 Oct,Portugal(Thousand Dollars),24745,Import
2020 Oct,Poland(Thousand Dollars),45656,Import
2020 Oct,Philippines(Thousand Dollars),757489,Import
2020 Oct,Peru(Thousand Dollars),9386,Import
2020 Oct,Paraguay(Thousand Dollars),134,Import
2020 Oct,Papua New Guinea(Thousand Dollars),4994,Import
2020 Oct,Panama(Thousand Dollars),560,Import
2020 Oct,Palau(Thousand Dollars),0,Import
2020 Oct,Pakistan(Thousand Dollars),30589,Import
2020 Oct,Other Countries In Oceania(Thousand Dollars),4694,Import
2020 Oct,Other Countries In America(Thousand Dollars),25052,Import
2020 Oct,Oman(Thousand Dollars),13784,Import
2020 Oct,Oceania(Million Dollars),577.3,Import
2020 Oct,Norway(Thousand Dollars),51510,Import
2020 Oct,Norfolk Island(Thousand Dollars),0,Import
2020 Oct,Niue(Thousand Dollars),0,Import
2020 Oct,New Zealand(Thousand Dollars),44728,Import
2020 Oct,New Caledonia(Thousand Dollars),6,Import
2020 Oct,Netherlands(Thousand Dollars),303736,Import
2020 Oct,Netherlands Antilles(Thousand Dollars),77,Import
2020 Oct,Nepal(Thousand Dollars),113,Import
2020 Oct,Nauru(Thousand Dollars),11,Import
2020 Oct,Myanmar(Thousand Dollars),8009,Import
2020 Oct,Micronesia(Thousand Dollars),2,Import
2020 Oct,Mexico(Thousand Dollars),327607,Import
2020 Oct,Malta(Thousand Dollars),19082,Import
2020 Oct,"Maldives, Republic Of(Thousand Dollars)",32,Import
2020 Oct,Malaysia(Thousand Dollars),5249328,Import
2020 Oct,Mainland China(Thousand Dollars),5142563,Import
2020 Oct,Macau(Thousand Dollars),372,Import
2020 Oct,Luxembourg(Thousand Dollars),14577,Import
2020 Oct,Lithuania(Thousand Dollars),8739,Import
2020 Oct,Liechtenstein(Thousand Dollars),2227,Import
2020 Oct,Lebanon(Thousand Dollars),75,Import
2020 Oct,Latvia(Thousand Dollars),1389,Import
2020 Oct,Laos People's Democratic Republic(Thousand Dollars),1776,Import
2020 Oct,Kuwait(Thousand Dollars),164900,Import
2020 Oct,Kiribati(Thousand Dollars),1,Import
2020 Oct,Jordan(Thousand Dollars),2624,Import
2020 Oct,Japan(Thousand Dollars),2323790,Import
2020 Oct,Jamaica(Thousand Dollars),49,Import
2020 Oct,Italy(Thousand Dollars),487904,Import
2020 Oct,Israel(Thousand Dollars),55783,Import
2020 Oct,Ireland(Thousand Dollars),187158,Import
2020 Oct,Iran (Islamic Republic Of)(Thousand Dollars),473,Import
2020 Oct,Indonesia(Thousand Dollars),1456209,Import
2020 Oct,India(Thousand Dollars),603036,Import
2020 Oct,Hungary(Thousand Dollars),42690,Import
2020 Oct,Hong Kong(Thousand Dollars),551319,Import
2020 Oct,Honduras(Thousand Dollars),153,Import
2020 Oct,Guatemala(Thousand Dollars),1603,Import
2020 Oct,Guam(Thousand Dollars),20,Import
2020 Oct,Grenada(Thousand Dollars),1,Import
2020 Oct,Greece(Thousand Dollars),11378,Import
2020 Oct,"Germany, Federal Republic Of(Thousand Dollars)",980882,Import
2020 Oct,"Germany, Democratic Republic Of(Thousand Dollars)",0,Import
2020 Oct,French Southern Territories(Thousand Dollars),377,Import
2020 Oct,French Polynesia(Thousand Dollars),91,Import
2020 Oct,French Guiana(Thousand Dollars),36,Import
2020 Oct,France(Thousand Dollars),1922407,Import
2020 Oct,Finland(Thousand Dollars),34951,Import
2020 Oct,Fiji(Thousand Dollars),686,Import
2020 Oct,European Union(Million Dollars),4632.5,Import
2020 Oct,Europe(Million Dollars),6285.4,Import
2020 Oct,Estonia(Thousand Dollars),3287,Import
2020 Oct,Ecuador(Thousand Dollars),4093,Import
2020 Oct,Denmark(Thousand Dollars),43480,Import
2020 Oct,Democratic People's Republic Of Korea(Thousand Dollars),0,Import
2020 Oct,Czech Republic(Thousand Dollars),64058,Import
2020 Oct,Cyprus(Thousand Dollars),1757,Import
2020 Oct,Cook Islands(Thousand Dollars),0,Import
2020 Oct,Commonwealth Of Independent States(Thousand Dollars),196344,Import
2020 Oct,Colombia(Thousand Dollars),2535,Import
2020 Oct,Cocos (Keeling) Islands(Thousand Dollars),1,Import
2020 Oct,Chile(Thousand Dollars),5624,Import
2020 Oct,Canada(Thousand Dollars),153105,Import
2020 Oct,Cambodia(Thousand Dollars),129737,Import
2020 Oct,Brunei Darussalam(Thousand Dollars),54504,Import
2020 Oct,Brazil(Thousand Dollars),153734,Import
2020 Oct,Bermuda(Thousand Dollars),5,Import
2020 Oct,Belgium(Thousand Dollars),83657,Import
2020 Oct,Bangladesh(Thousand Dollars),10000,Import
2020 Oct,Bahrain(Thousand Dollars),702,Import
2020 Oct,Bahamas(Thousand Dollars),54,Import
2020 Oct,Austria(Thousand Dollars),78136,Import
2020 Oct,Australia(Thousand Dollars),522414,Import
2020 Oct,Asia(Million Dollars),26127.9,Import
2020 Oct,Argentina(Thousand Dollars),5067,Import
2020 Oct,Anguilla(Thousand Dollars),1,Import
2020 Oct,America(Million Dollars),4869.7,Import
2020 Oct,Africa(Million Dollars),313.5,Import
2020 Oct,Afghanistan(Thousand Dollars),19,Import
2020 Sep,Yemen(Thousand Dollars),1142,Import
2020 Sep,Yemen Democratic(Thousand Dollars),0,Import
2020 Sep,Wallis & Fatuna Islands(Thousand Dollars),0,Import
2020 Sep,"Vietnam, Socialist Republic Of(Thousand Dollars)",387740,Import
2020 Sep,Venezuela(Thousand Dollars),37,Import
2020 Sep,Uruguay(Thousand Dollars),99,Import
2020 Sep,United States(Thousand Dollars),3906548,Import
2020 Sep,United Kingdom(Thousand Dollars),762179,Import
